carat,cut,depth,table,price,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.33,5,61.74514655500572,56.0,557,0,0,1,0,0,0,0,0,1,0,0,0,0
0.56,5,62.3,57.0,1791,1,0,0,0,0,0,0,0,0,1,0,0,0
1.55,4,60.5,60.0,10499,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54,3,59.6,62.0,1559,1,0,0,0,0,0,0,1,0,0,0,0,0
1.16,5,61.4,56.0,9432,0,1,0,0,0,0,0,0,0,0,1,0,0
0.57,4,61.1,59.0,1571,0,0,1,0,0,0,0,0,0,0,1,0,0
0.74,2,62.8,61.0,2906,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,2,60.4,64.0,5096,0,0,0,0,0,0,0,1,0,0,0,0,0
0.46,3,58.9,59.4,1345,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,4,61.2,61.0,3484,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1,5,61.6,55.0,5199,0,0,0,0,1,0,0,1,0,0,0,0,0
0.55,3,60.8,58.0,1838,0,0,1,0,0,0,0,0,0,0,0,1,0
0.9,5,62.1,55.0,4001,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,2,63.1,57.0,561,0,0,0,1,0,0,0,0,0,1,0,0,0
1.75,4,60.6,60.0,12416,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,5,62.9,56.0,911,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,5,62.4,54.0,2346,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,5,61.8,56.0,848,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,4,60.5,59.0,803,0,0,0,0,1,0,0,0,0,0,0,1,0
1.06,4,59.1,58.0,6669,1,0,0,0,0,0,0,0,0,1,0,0,0
0.34,5,60.9,55.0,652,0,0,0,1,0,0,0,0,0,0,0,0,1
0.27,3,62.1,57.0,486,0,0,0,1,0,0,0,0,0,0,0,0,1
0.53,4,61.5,58.0,1956,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,4,61.9,62.0,6215,1,0,0,0,0,0,0,0,0,0,1,0,0
0.59,4,62.0,58.0,1883,0,0,0,1,0,0,0,0,0,0,0,1,0
1.01,3,63.5,56.0,4412,0,0,0,1,0,0,0,0,0,1,0,0,0
1.07,1,62.2,66.0,4496,1,0,0,0,0,0,0,0,1,0,0,0,0
0.39,3,63.1,58.0,921,0,0,0,0,1,0,0,0,0,1,0,0,0
2.11,5,61.9,57.0,16723,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,5,60.9,57.0,6787,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,3,62.8,57.0,619,0,0,0,0,0,0,0,1,0,0,0,0,0
0.34,4,61.7,61.0,574,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,3,63.5,59.0,1678,1,0,0,0,0,0,0,0,0,0,1,0,0
0.44,5,62.3,55.0,1294,0,0,0,0,0,0,0,0,0,1,0,0,0
1.11,5,61.6,54.0,4428,0,0,0,0,1,0,0,0,1,0,0,0,0
0.76,4,62.7,58.0,2631,0,1,0,0,0,0,0,1,0,0,0,0,0
1.21,4,59.9,59.0,4841,0,0,0,0,0,1,0,0,0,0,1,0,0
0.59,5,62.3,55.0,1572,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,3,61.2,55.0,578,0,0,0,1,0,0,0,0,0,0,0,0,1
0.69,5,61.3,55.0,2459,0,1,0,0,0,0,0,1,0,0,0,0,0
0.91,3,63.2,61.0,3282,0,0,1,0,0,0,0,0,1,0,0,0,0
1.18,4,60.7,55.0,9648,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,3,58.8,59.0,3643,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,3,62.0,58.0,3841,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,3,61.8,56.0,1000,1,0,0,0,0,0,0,0,0,0,0,0,1
0.34,5,62.1,55.0,880,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,5,62.2,55.0,1304,0,0,0,1,0,0,1,0,0,0,0,0,0
0.42,3,59.4,60.0,1262,1,0,0,0,0,0,0,0,0,0,0,0,1
1.5,5,63.0,56.0,10122,0,0,0,0,0,0,0,0,1,0,0,0,0
0.75,4,62.5,56.0,3486,0,0,1,0,0,0,0,0,0,0,0,0,1
0.35,5,61.3,56.0,807,0,0,1,0,0,0,0,0,0,0,1,0,0
0.43,5,61.5,56.0,1016,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,4,62.3,56.0,2283,0,0,1,0,0,0,0,1,0,0,0,0,0
0.35,3,62.6,59.0,898,0,0,1,0,0,0,1,0,0,0,0,0,0
0.79,3,60.6,57.0,2793,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,3,60.7,60.0,1853,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,2,63.3,57.0,4692,1,0,0,0,0,0,0,1,0,0,0,0,0
1.71,5,60.5,56.0,11455,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,5,61.5,57.0,4299,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,4,62.7,57.0,2818,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,4,62.7,56.0,1987,0,1,0,0,0,0,0,0,0,0,0,0,1
1.24,4,61.8,57.6,5265,0,0,0,0,0,1,0,0,0,0,1,0,0
0.51,5,60.9,57.0,2208,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,4,60.7,58.0,947,0,1,0,0,0,0,1,0,0,0,0,0,0
1.19,4,61.6,56.0,4558,0,0,0,0,1,0,0,0,1,0,0,0,0
0.46,1,64.9,58.0,1003,0,1,0,0,0,0,0,1,0,0,0,0,0
1.06,5,61.9,55.0,6728,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,5,60.5,57.0,752,0,0,0,0,0,0,0,0,0,1,0,0,0
0.77,3,60.2,59.0,2584,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,5,62.1,54.0,858,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,3,62.8,58.0,1415,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,4,62.4,58.0,4497,0,1,0,0,0,0,0,0,1,0,0,0,0
1.5,4,59.9,62.0,10517,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,3,62.5,59.0,1438,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,4,62.2,58.0,718,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4,61.4,58.0,579,0,0,0,0,1,0,0,0,0,0,0,0,1
1.03,4,58.4,58.0,5249,0,0,1,0,0,0,0,1,0,0,0,0,0
1.03,4,62.3,58.0,3675,0,0,0,0,0,0,0,0,1,0,0,0,0
1.22,4,62.2,57.0,5466,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,5,61.8,55.0,2650,0,0,0,0,1,0,0,0,0,0,1,0,0
0.55,5,62.3,53.0,1754,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,4,59.7,60.0,4939,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,5,61.9,55.0,1675,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,5,62.4,57.0,4693,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,4,62.5,59.0,5032,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,5,62.2,55.0,878,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,5,61.1,57.0,3033,1,0,0,0,0,0,1,0,0,0,0,0,0
0.74,4,63.0,56.0,2398,0,0,1,0,0,0,0,0,1,0,0,0,0
0.83,3,63.0,55.0,3207,0,1,0,0,0,0,0,1,0,0,0,0,0
1.51,5,61.7,54.0,13818,0,0,1,0,0,0,0,0,0,1,0,0,0
1.67,5,61.8,55.9,13887,0,0,0,1,0,0,0,0,0,1,0,0,0
1.05,5,61.9,57.0,5342,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,5,61.6,55.0,791,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,1,64.4,58.0,2300,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,5,61.8,55.0,4873,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,5,62.5,57.0,2301,1,0,0,0,0,0,0,0,0,0,0,0,1
0.55,5,62.4,56.0,1556,0,0,1,0,0,0,0,0,0,0,1,0,0
0.52,5,63.0,57.0,1605,0,0,0,0,0,0,0,1,0,0,0,0,0
0.43,5,61.7,55.0,1426,1,0,0,0,0,0,0,0,0,0,0,0,1
2.01,3,62.8,59.0,17877,0,0,0,0,1,0,0,0,0,1,0,0,0
0.33,5,61.9,56.0,723,1,0,0,0,0,0,0,0,0,0,1,0,0
1.35,3,62.8,59.0,9302,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,4,59.1,60.0,2441,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,5,62.1,57.0,683,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4,3,61.4,58.3,1359,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,4,60.8,59.0,949,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3,5,61.0,56.0,608,0,0,0,0,1,0,0,0,0,1,0,0,0
1.2,4,62.7,60.0,4274,0,1,0,0,0,0,0,0,1,0,0,0,0
1.7,5,61.3,54.0,17662,0,1,0,0,0,0,0,0,0,0,1,0,0
2.42,4,61.3,59.0,17168,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9,5,61.9,55.0,4011,0,0,0,0,1,0,0,0,0,0,0,0,1
0.41,4,61.8,58.0,846,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,3,58.2,57.0,2039,0,0,1,0,0,0,0,1,0,0,0,0,0
1.12,5,61.0,57.0,7634,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,3,62.7,59.0,4712,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,5,61.5,57.0,2329,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,5,62.2,57.0,411,0,0,0,0,0,1,0,0,0,1,0,0,0
1.2,1,64.8,60.0,4916,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,5,62.4,54.0,933,0,1,0,0,0,0,0,0,0,1,0,0,0
0.75,5,62.2,56.0,3879,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,5,61.2,56.0,936,0,0,1,0,0,0,0,0,0,0,0,0,1
0.51,5,61.8,55.0,1569,0,0,0,0,0,0,0,1,0,0,0,0,0
0.55,5,61.8,55.0,2119,0,1,0,0,0,0,0,0,0,1,0,0,0
1.21,5,61.3,57.0,10685,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4,60.2,57.0,814,1,0,0,0,0,0,0,0,0,1,0,0,0
1.07,5,62.4,55.0,4840,0,0,0,1,0,0,0,0,1,0,0,0,0
0.32,5,61.9,56.0,720,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,4,60.8,56.0,4137,0,0,1,0,0,0,0,0,0,0,1,0,0
0.79,5,61.3,56.0,3163,0,1,0,0,0,0,0,1,0,0,0,0,0
1.2,5,61.3,56.0,5268,1,0,0,0,0,0,0,0,1,0,0,0,0
1.52,2,63.9,56.0,15649,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,5,61.5,57.0,445,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32,5,61.3,57.0,943,0,1,0,0,0,0,1,0,0,0,0,0,0
0.3,4,62.8,59.0,911,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,5,58.8,55.0,3629,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,3,60.0,56.0,1039,1,0,0,0,0,0,0,0,0,0,0,1,0
0.93,4,62.2,59.0,4750,0,0,1,0,0,0,0,0,0,0,1,0,0
0.71,4,61.4,58.0,2817,1,0,0,0,0,0,0,1,0,0,0,0,0
1.54,5,62.8,58.0,9171,0,0,0,0,0,1,0,0,0,0,0,0,1
0.9,3,60.9,56.0,3581,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,5,61.7,57.0,1041,0,0,0,0,0,0,0,0,0,0,0,0,1
0.72,4,62.7,59.0,2782,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,2,63.8,58.0,3740,0,0,0,0,0,0,0,0,1,0,0,0,0
1.13,4,61.5,60.0,4854,0,0,0,0,1,0,0,1,0,0,0,0,0
0.66,5,62.1,55.0,1316,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9,3,63.4,56.0,3489,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,2,63.8,57.0,533,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,5,62.8,55.0,1546,1,0,0,0,0,0,0,1,0,0,0,0,0
0.95,4,60.7,59.0,4142,1,0,0,0,0,0,0,0,1,0,0,0,0
0.43,2,63.4,57.0,943,0,1,0,0,0,0,0,0,0,1,0,0,0
0.36,3,62.0,59.0,537,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,4,62.2,60.0,13474,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6,4,60.4,60.0,1896,0,0,0,0,0,0,0,1,0,0,0,0,0
0.75,3,61.74514655500572,55.0,2617,0,0,1,0,0,0,0,1,0,0,0,0,0
0.38,4,60.9,58.0,998,0,1,0,0,0,0,0,0,0,1,0,0,0
1.25,3,61.5,59.0,10285,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,4,60.9,59.0,1583,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,4,62.1,59.0,854,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,5,61.6,54.0,2170,0,0,1,0,0,0,0,0,1,0,0,0,0
2.05,4,62.3,60.0,13543,0,0,0,0,0,1,0,0,0,0,1,0,0
0.67,2,62.3,62.0,2293,0,1,0,0,0,0,0,0,0,1,0,0,0
1.08,4,62.7,58.0,3992,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,3,61.1,63.0,3997,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,5,60.9,57.0,4201,0,0,0,1,0,0,0,0,0,1,0,0,0
1.51,4,62.1,58.0,7340,0,0,0,1,0,0,0,0,1,0,0,0,0
1.72,5,62.2,57.0,7840,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,4,61.5,59.0,6416,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,5,61.7,56.0,1668,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,5,62.3,56.0,766,1,0,0,0,0,0,0,0,0,0,0,0,1
1.0,2,59.3,61.0,4916,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,3,63.1,56.0,554,0,0,0,1,0,0,0,1,0,0,0,0,0
1.61,5,62.6,58.0,12085,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,5,62.5,55.0,2586,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,2,63.4,56.0,374,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4,4,60.1,59.0,737,1,0,0,0,0,0,0,1,0,0,0,0,0
0.33,5,61.3,56.0,854,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,3,59.7,59.0,579,0,0,0,1,0,0,0,0,0,1,0,0,0
0.43,5,62.5,54.0,1318,0,0,1,0,0,0,1,0,0,0,0,0,0
0.35,5,62.7,55.0,778,0,0,0,0,1,0,1,0,0,0,0,0,0
1.02,5,62.4,55.0,5016,0,0,1,0,0,0,0,1,0,0,0,0,0
0.6,4,60.1,61.0,1219,0,0,0,1,0,0,0,1,0,0,0,0,0
0.57,3,59.1,57.0,2008,1,0,0,0,0,0,0,0,0,1,0,0,0
1.01,4,60.5,58.0,4327,0,0,1,0,0,0,0,0,1,0,0,0,0
0.51,3,61.2,61.0,1304,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5,62.2,54.0,1624,1,0,0,0,0,0,0,0,0,0,1,0,0
0.84,3,62.8,57.0,2656,0,1,0,0,0,0,0,0,1,0,0,0,0
2.01,5,61.4,54.0,18607,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,5,61.7,58.0,6424,0,1,0,0,0,0,0,0,0,0,1,0,0
2.74,1,64.9,61.0,8807,0,0,0,0,0,1,0,0,0,0,0,0,0
1.02,5,61.4,57.0,11028,1,0,0,0,0,0,0,0,0,0,0,1,0
0.29,4,62.4,58.0,429,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,3,62.6,61.0,4622,0,0,0,1,0,0,0,1,0,0,0,0,0
0.39,2,57.7,61.0,1058,0,1,0,0,0,0,0,0,0,0,0,0,1
1.35,5,62.5,57.0,4643,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,64.3,59.0,3580,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,5,62.3,55.0,5396,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,5,62.0,57.0,1683,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,5,62.0,55.0,5844,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,4,62.8,58.0,956,1,0,0,0,0,0,0,0,0,0,1,0,0
0.28,3,60.2,58.0,604,1,0,0,0,0,0,0,0,0,0,0,0,1
0.57,5,60.5,56.0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1
0.53,5,62.6,56.0,1818,0,0,1,0,0,0,0,0,0,0,0,0,1
0.42,5,61.9,57.0,1040,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,4,62.3,60.0,7535,0,0,1,0,0,0,0,1,0,0,0,0,0
1.28,5,62.1,57.0,10126,0,0,1,0,0,0,0,0,0,1,0,0,0
1.19,4,60.1,59.0,4498,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3,5,60.9,57.0,863,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7,3,59.1,63.0,2184,1,0,0,0,0,0,0,1,0,0,0,0,0
1.5,2,64.2,55.0,12754,1,0,0,0,0,0,0,1,0,0,0,0,0
1.29,4,62.4,57.0,6987,0,0,0,1,0,0,0,0,0,0,1,0,0
2.11,5,61.8,56.2,15766,0,0,0,0,0,1,0,0,0,1,0,0,0
1.56,5,61.7,56.0,17455,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,3,62.6,55.3,795,0,0,1,0,0,0,0,1,0,0,0,0,0
0.51,4,60.1,60.0,1569,0,0,0,0,0,0,0,1,0,0,0,0,0
1.51,2,61.7,65.0,7519,0,0,0,0,0,0,0,0,1,0,0,0,0
0.27,5,61.6,57.0,566,0,0,1,0,0,0,1,0,0,0,0,0,0
2.2,4,58.9,60.0,17905,0,0,0,0,1,0,0,0,0,0,1,0,0
0.39,5,61.2,56.0,987,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,5,62.0,56.0,555,0,0,0,0,1,0,0,0,0,1,0,0,0
0.54,4,60.2,58.0,1361,1,0,0,0,0,0,0,1,0,0,0,0,0
0.55,5,62.5,57.0,1297,0,0,0,0,1,0,0,0,0,1,0,0,0
0.42,4,59.6,59.0,1142,0,1,0,0,0,0,0,0,0,0,0,0,1
1.15,4,62.0,58.0,4830,0,0,0,1,0,0,0,0,1,0,0,0,0
0.38,4,61.8,58.0,700,0,0,0,1,0,0,0,0,0,0,1,0,0
0.71,3,59.0,61.0,1922,0,0,0,0,0,1,0,0,0,0,1,0,0
0.93,5,60.1,57.0,5126,0,0,1,0,0,0,0,1,0,0,0,0,0
0.27,3,63.2,55.0,470,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,3,60.2,58.0,6195,0,1,0,0,0,0,0,1,0,0,0,0,0
0.51,5,62.0,57.0,1376,0,0,0,0,1,0,0,0,0,1,0,0,0
0.4,4,60.7,60.0,975,1,0,0,0,0,0,0,0,0,0,1,0,0
1.51,3,61.5,58.0,12981,0,0,0,1,0,0,0,0,0,0,0,1,0
0.74,5,61.7,55.0,2810,0,0,0,0,0,0,0,0,1,0,0,0,0
0.8,4,59.6,59.0,3136,0,0,1,0,0,0,0,0,0,0,1,0,0
0.26,3,59.0,61.0,547,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,5,61.74514655500572,55.0,2232,0,0,1,0,0,0,0,0,1,0,0,0,0
0.42,5,60.6,57.0,1177,1,0,0,0,0,0,0,0,0,1,0,0,0
0.37,4,60.5,59.0,794,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,5,62.5,55.0,576,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4,5,61.9,56.0,1263,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,4,62.1,58.0,802,0,0,1,0,0,0,0,0,0,1,0,0,0
0.91,4,60.9,54.0,4510,0,0,1,0,0,0,0,0,0,1,0,0,0
0.6,3,60.0,58.0,2270,1,0,0,0,0,0,0,0,0,1,0,0,0
1.7,4,63.0,60.0,7650,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9,3,62.6,58.0,3220,0,0,0,0,1,0,0,1,0,0,0,0,0
0.91,4,62.9,59.0,3363,0,0,0,1,0,0,0,0,1,0,0,0,0
1.02,2,63.4,56.0,3534,0,0,0,0,0,1,0,0,1,0,0,0,0
0.75,4,61.7,58.0,2760,0,0,1,0,0,0,0,0,0,0,1,0,0
0.55,5,59.3,57.0,1643,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,3,62.7,57.0,500,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,5,62.6,55.0,645,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,4,62.8,59.0,8964,0,1,0,0,0,0,0,0,0,0,1,0,0
1.7,4,62.4,58.0,10910,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,2,57.2,62.0,5345,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,4,62.4,56.0,2331,1,0,0,0,0,0,0,0,0,0,0,0,1
0.78,5,59.8,58.0,2652,0,0,0,0,1,0,0,0,0,0,1,0,0
0.71,3,60.1,62.0,2765,0,1,0,0,0,0,0,0,0,1,0,0,0
1.16,4,61.7,62.0,2368,0,0,0,1,0,0,0,0,0,0,0,0,0
1.15,4,61.7,58.0,6041,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4,61.7,60.0,576,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,3,60.8,55.0,816,1,0,0,0,0,0,0,0,0,0,0,0,1
0.51,3,60.6,60.0,1601,0,1,0,0,0,0,0,0,0,0,1,0,0
1.33,5,62.2,54.0,12255,0,0,1,0,0,0,0,0,0,0,0,1,0
0.32,5,60.8,57.0,589,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,5,62.1,53.0,1942,1,0,0,0,0,0,0,0,0,1,0,0,0
0.5,4,62.2,59.0,1020,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3,5,60.6,56.0,405,0,0,1,0,0,0,0,0,1,0,0,0,0
0.35,5,62.0,56.0,788,0,0,0,1,0,0,0,0,0,1,0,0,0
1.65,4,62.0,59.0,8590,0,0,0,0,1,0,0,0,1,0,0,0,0
1.17,5,61.1,56.0,6828,0,1,0,0,0,0,0,1,0,0,0,0,0
0.52,3,61.74514655500572,58.0,1429,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4,61.4,58.0,882,1,0,0,0,0,0,0,1,0,0,0,0,0
1.56,4,62.2,58.0,10424,0,0,0,1,0,0,0,0,0,0,1,0,0
1.04,3,60.2,60.0,4332,0,0,0,1,0,0,0,0,1,0,0,0,0
0.77,5,62.3,57.0,2689,1,0,0,0,0,0,0,0,1,0,0,0,0
1.12,5,61.2,54.0,5392,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,4,59.3,58.0,684,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,5,61.8,56.0,680,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,3,62.9,58.0,10147,0,0,0,0,1,0,1,0,0,0,0,0,0
1.7,5,62.2,55.0,12737,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,5,61.7,56.0,4129,0,0,0,1,0,0,0,0,1,0,0,0,0
2.02,5,61.6,56.0,18050,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,4,60.4,59.0,8796,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,4,60.4,59.0,7744,1,0,0,0,0,0,0,0,0,1,0,0,0
1.11,5,61.8,56.0,9057,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1,65.3,55.0,10752,0,0,0,1,0,0,0,0,1,0,0,0,0
0.95,1,64.9,56.0,2322,0,0,0,0,0,1,0,0,0,0,0,0,0
0.92,4,59.0,59.0,3709,0,0,0,1,0,0,0,1,0,0,0,0,0
0.73,5,62.8,57.0,2330,0,0,0,1,0,0,0,1,0,0,0,0,0
0.56,5,62.6,54.0,2441,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,3,61.7,56.0,2205,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,2,63.9,56.0,5724,1,0,0,0,0,0,0,1,0,0,0,0,0
0.75,5,62.4,56.0,3961,0,0,0,0,0,0,0,0,0,1,0,0,0
0.59,5,62.9,56.0,1622,0,0,1,0,0,0,0,0,0,0,1,0,0
0.35,5,62.2,56.0,1254,1,0,0,0,0,0,1,0,0,0,0,0,0
0.72,3,60.0,59.0,2671,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,5,61.9,58.0,3354,0,0,1,0,0,0,0,0,0,0,0,1,0
1.26,5,62.1,57.0,10916,0,0,1,0,0,0,0,0,0,0,0,1,0
0.75,5,62.0,55.0,3402,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4,60.9,58.0,1114,0,0,1,0,0,0,0,0,0,0,0,1,0
1.05,5,60.2,57.0,5347,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,5,62.7,57.0,830,0,0,0,0,0,1,0,0,0,1,0,0,0
1.01,4,62.6,58.0,6176,0,1,0,0,0,0,0,0,0,1,0,0,0
1.51,5,60.5,56.0,15303,0,0,1,0,0,0,0,0,0,0,0,0,1
1.31,3,62.2,58.0,7107,0,0,1,0,0,0,0,0,1,0,0,0,0
1.13,5,62.3,56.0,5384,0,0,0,1,0,0,0,1,0,0,0,0,0
1.7,3,61.9,55.0,18107,0,0,1,0,0,0,0,0,0,0,1,0,0
1.02,5,62.0,56.0,10967,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1,3,62.7,58.5,7272,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,4,62.4,59.0,1815,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5,4,60.8,61.0,9761,0,0,0,0,1,0,0,0,0,1,0,0,0
0.23,2,63.8,56.0,428,0,0,1,0,0,0,0,0,0,0,0,0,1
0.44,5,62.3,55.0,1294,0,0,0,0,0,0,0,0,0,1,0,0,0
1.06,4,62.2,57.0,6947,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6,3,60.8,60.0,1557,0,0,0,1,0,0,0,0,0,0,1,0,0
1.05,4,61.8,60.0,4198,0,0,1,0,0,0,0,0,1,0,0,0,0
0.4,4,62.2,58.0,975,1,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4,61.9,59.0,465,0,0,0,0,0,1,0,1,0,0,0,0,0
0.42,4,60.6,58.0,847,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,4,60.7,59.0,1402,0,1,0,0,0,0,0,0,0,0,1,0,0
1.42,3,61.1,62.0,9278,1,0,0,0,0,0,0,1,0,0,0,0,0
1.21,5,62.9,57.0,6302,0,0,0,1,0,0,0,0,0,0,1,0,0
0.31,5,61.6,56.0,891,0,0,1,0,0,0,1,0,0,0,0,0,0
1.14,5,60.1,60.0,11226,0,1,0,0,0,0,0,0,0,0,0,1,0
0.4,5,61.5,59.0,1051,0,0,1,0,0,0,0,0,0,0,0,1,0
0.37,5,61.6,56.0,746,0,1,0,0,0,0,0,1,0,0,0,0,0
